"","Shruti_Cod","Catalog_Nu","Species","Year","County","Institutio","SVL","Lifestage","Zswab_scor","Bioregion","Decimal_La","Decimal_Lo","Decade","Elevation","Disease_St","Coordinate","Collector","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","Built2009","crop2005","Lights2009","NavWat2009","Pastur2009","Popden2009","Railways","Roads","HFP2009","HFP2009_in","amph_rich","lakepond","swampmarsh","IceMass","Playa","streamperr","streaminte","coastline","artificial","pipeline","canalditch","connector","elev_m","ai_yr","pet_yr","aet_yr","crops_2","built_2","pasture_2","popdens_2","navwater_2","lights_2","hfp_2","rail_2","roads_2","dist.closest.wb","cat.closest.wb"
"1455",393,187228,"Taricha granulosa",1988,"Santa Cruz","CAS",55.27,"Terrestrial",2.12,"Central Coast",37.153436,-121.997908,1980,651.4,1,218,"P.R. Hawkins",130,129,53,4147,270,29,241,84,183,187,84,926,187,2,87,491,11,16,491,0,0,5,0,0,5,0,8,18,18,16,2238.68,29365.8,248549,130290,1224.29,356.612,18263.6,2241.28,26976.7,15036.1,5326.74,662,8023,1174,612,0,0,0,5,0,5,18,0,8,356.612,"streaminte"
"1456",394,187229,"Taricha granulosa",1988,"Santa Cruz","CAS",65.93,"Aquatic",0,"Central Coast",37.153436,-121.997908,1980,651.4,0,218,"P.R. Hawkins",130,129,53,4147,270,29,241,84,183,187,84,926,187,2,87,491,11,16,491,0,0,5,0,0,5,0,8,18,18,16,2238.68,29365.8,248549,130290,1224.29,356.612,18263.6,2241.28,26976.7,15036.1,5326.74,662,8023,1174,612,0,0,0,5,0,5,18,0,8,356.612,"streaminte"
"1457",775,187059,"Taricha torosa",1988,"Santa Clara","CAS",87.58,"Aquatic",0,"Central Coast",37.211631,-122.046992,1980,593.2,0,917,"J. Boundy",132,127,53,4051,267,30,237,86,182,187,86,925,187,2,87,491,11,16,491,0,0,5,0,0,6,0,4,15,15,16,587.248,23286.8,251042,131944,92.6514,1149.65,23235.7,592.051,20638.1,15951.3,5150.36,608,7967,1161,608,0,0,0,6,0,5,15,0,4,92.6514,"streamperr"
"1458",776,187061,"Taricha torosa",1988,"Santa Clara","CAS",86.09,"Aquatic",0,"Central Coast",37.211631,-122.046992,1980,593.2,0,917,"J. Boundy",132,127,53,4051,267,30,237,86,182,187,86,925,187,2,87,491,11,16,491,0,0,5,0,0,6,0,4,15,15,16,587.248,23286.8,251042,131944,92.6514,1149.65,23235.7,592.051,20638.1,15951.3,5150.36,608,7967,1161,608,0,0,0,6,0,5,15,0,4,92.6514,"streamperr"
"1459",777,187062,"Taricha torosa",1988,"Santa Clara","CAS",81.92,"Aquatic",0,"Central Coast",37.211631,-122.046992,1980,593.2,0,917,"J. Boundy",132,127,53,4051,267,30,237,86,182,187,86,925,187,2,87,491,11,16,491,0,0,5,0,0,6,0,4,15,15,16,587.248,23286.8,251042,131944,92.6514,1149.65,23235.7,592.051,20638.1,15951.3,5150.36,608,7967,1161,608,0,0,0,6,0,5,15,0,4,92.6514,"streamperr"
"1460",778,187068,"Taricha torosa",1988,"Santa Clara","CAS",85.32,"Terrestrial",0,"Central Coast",37.211631,-122.046992,1980,593.2,0,917,"J. Boundy",132,127,53,4051,267,30,237,86,182,187,86,925,187,2,87,491,11,16,491,0,0,5,0,0,6,0,4,15,15,16,587.248,23286.8,251042,131944,92.6514,1149.65,23235.7,592.051,20638.1,15951.3,5150.36,608,7967,1161,608,0,0,0,6,0,5,15,0,4,92.6514,"streamperr"
"1461",779,187069,"Taricha torosa",1988,"Santa Clara","CAS",76.13,"Terrestrial",0,"Central Coast",37.211631,-122.046992,1980,593.2,0,917,"J. Boundy",132,127,53,4051,267,30,237,86,182,187,86,925,187,2,87,491,11,16,491,0,0,5,0,0,6,0,4,15,15,16,587.248,23286.8,251042,131944,92.6514,1149.65,23235.7,592.051,20638.1,15951.3,5150.36,608,7967,1161,608,0,0,0,6,0,5,15,0,4,92.6514,"streamperr"
"1462",961,217531,"Taricha torosa",1988,"Madera","MVZ",58,"Terrestrial",0,"Sierra",37.348779,-119.592265,1980,1066.8,0,403,"David B. Wake",123,152,46,6412,315,-15,330,49,207,209,49,941,173,3,81,475,18,26,475,0,0,1,0,0,5,0,0.852498,6.8525,6,11,2299.61,58543.6,49878.5,95246.9,624.741,1551.63,204306,2299.61,24966.2,8384.24,16862.1,1111,7320,1280,632,0,0,0,5,0,1,6.8525,0,0.852498,624.741,"streamperr"
"1463",962,217532,"Taricha torosa",1988,"Madera","MVZ",49.58,"Aquatic",0,"Sierra",37.348779,-119.592265,1980,1066.8,0,403,"David B. Wake",123,152,46,6412,315,-15,330,49,207,209,49,941,173,3,81,475,18,26,475,0,0,1,0,0,5,0,0.852498,6.8525,6,11,2299.61,58543.6,49878.5,95246.9,624.741,1551.63,204306,2299.61,24966.2,8384.24,16862.1,1111,7320,1280,632,0,0,0,5,0,1,6.8525,0,0.852498,624.741,"streamperr"
"1464",354,217767,"Taricha granulosa",1989,"Shasta","MVZ",51.96,"Terrestrial",0,"Klamath",40.461067,-121.779451,1980,975.36,0,329,"David B. Wake, An-Ming Tan, Alexander Haas",109,156,46,6279,305,-29,334,40,191,191,34,1053,170,5,69,484,41,41,471,0,0,0,0,0,1,0,0.279921,1.27992,1,13,7382.32,66343.7,109168,38527.3,22.6912,3308.21,189882,7480.03,7158.44,5090.86,7728.64,1004,8659,1216,648,0,0,0,1,0,0,1.36644,0,0.36644,22.6912,"streamperr"
"1465",355,217762,"Taricha granulosa",1989,"Shasta","MVZ",62.78,"Terrestrial",0,"Klamath",40.461067,-121.779451,1980,975.36,0,329,"David B. Wake, An-Ming Tan, Alexander Haas",109,156,46,6279,305,-29,334,40,191,191,34,1053,170,5,69,484,41,41,471,0,0,0,0,0,1,0,0.279921,1.27992,1,13,7382.32,66343.7,109168,38527.3,22.6912,3308.21,189882,7480.03,7158.44,5090.86,7728.64,1004,8659,1216,648,0,0,0,1,0,0,1.36644,0,0.36644,22.6912,"streamperr"
"1466",365,217744,"Taricha granulosa",1989,"Shasta","MVZ",34.11,"Terrestrial",0,"Klamath",40.4594,-121.782108,1980,976.3,0,165,"Charles W. Brown",109,156,46,6279,305,-29,334,40,191,191,34,1053,170,5,69,484,41,41,471,0,0,0,0,0,1,0,0.279921,1.27992,1,13,7235.08,66081,109276,38747.8,34.5952,3181.35,189605,7336.2,6979.09,5189.49,7513.79,982,8659,1216,648,0,0,0,1,0,0,1.36644,0,0.36644,34.5952,"streamperr"
"1467",377,213090,"Taricha granulosa",1989,"Shasta","MVZ",46.5,"Terrestrial",0,"Klamath",40.4594,-121.782108,1980,976.3,0,165,"Charles W. Brown",109,156,46,6279,305,-29,334,40,191,191,34,1053,170,5,69,484,41,41,471,0,0,0,0,0,1,0,0.279921,1.27992,1,13,7235.08,66081,109276,38747.8,34.5952,3181.35,189605,7336.2,6979.09,5189.49,7513.79,982,8659,1216,648,0,0,0,1,0,0,1.36644,0,0.36644,34.5952,"streamperr"
"1468",324,187139,"Taricha granulosa",1989,"Santa Clara","CAS",66.1,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1469",469,187129,"Taricha granulosa",1989,"Santa Clara","CAS",71.34,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1470",470,187130,"Taricha granulosa",1989,"Santa Clara","CAS",78.8,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1471",471,187132,"Taricha granulosa",1989,"Santa Clara","CAS",64.71,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1472",472,187135,"Taricha granulosa",1989,"Santa Clara","CAS",68.24,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1473",473,187137,"Taricha granulosa",1989,"Santa Clara","CAS",64.69,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1474",474,187138,"Taricha granulosa",1989,"Santa Clara","CAS",69.22,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1475",1083,217751,"Taricha granulosa",1989,"Tehama","MVZ",29.62,"Terrestrial",0,"Central Valley",40.397782,-121.747486,1980,1097.28,0,1407,"David A. Good",84,153,46,6086,278,-50,328,19,164,164,12,1220,200,6,70,571,49,49,551,0,0,0,0,0,1,0,0.318684,1.31868,1,14,13526.7,61355.1,116687,45167.5,2961.95,375.29,190047,13671.3,12251.2,12482.9,12765,1293,10834,1114,640,0,0,0,1,0,0,1.31868,0,0.318684,375.29,"streaminte"
"1476",1084,217749,"Taricha granulosa",1989,"Tehama","MVZ",46.03,"Terrestrial",0,"Central Valley",40.397782,-121.747486,1980,1097.28,0,1407,"David A. Good",84,153,46,6086,278,-50,328,19,164,164,12,1220,200,6,70,571,49,49,551,0,0,0,0,0,1,0,0.318684,1.31868,1,14,13526.7,61355.1,116687,45167.5,2961.95,375.29,190047,13671.3,12251.2,12482.9,12765,1293,10834,1114,640,0,0,0,1,0,0,1.31868,0,0.318684,375.29,"streaminte"
"1477",562,187028,"Taricha torosa",1989,"Santa Cruz","CAS",66.74,"Aquatic",0,"Central Coast",37.133933,-122.138039,1980,190.6,0,1380,"W. Weber",134,124,57,3393,250,34,216,93,174,179,93,852,180,2,89,463,10,15,463,0,0,5,8.67561e-05,0,6,0,8,19.0001,19,16,6503.62,33487.7,261112,142603,164.693,2292.93,12833.1,6679.19,29629.4,26604.8,10473.4,199,7203,1148,596,0,0,0,6,0.000151493,3,13.0002,0,4,164.693,"streamperr"
"1478",563,187029,"Taricha torosa",1989,"Santa Cruz","CAS",72.78,"Aquatic",0,"Central Coast",37.133933,-122.138039,1980,190.6,0,1380,"W. Weber",134,124,57,3393,250,34,216,93,174,179,93,852,180,2,89,463,10,15,463,0,0,5,8.67561e-05,0,6,0,8,19.0001,19,16,6503.62,33487.7,261112,142603,164.693,2292.93,12833.1,6679.19,29629.4,26604.8,10473.4,199,7203,1148,596,0,0,0,6,0.000151493,3,13.0002,0,4,164.693,"streamperr"
"1479",597,187289,"Taricha torosa",1989,"Santa Clara","CAS",67.5,"Terrestrial",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1480",598,187290,"Taricha torosa",1989,"Santa Clara","CAS",55.52,"Terrestrial",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1481",666,187284,"Taricha sierrae",1989,"Mariposa","CAS",51.18,"Terrestrial",0,"Sierra",37.586967,-119.964383,1980,567.7,0,0,"J. Boundy and A.W. Ford",148,159,45,6649,349,3,346,68,235,235,68,745,136,2,81,379,11,16,379,0,0,0,0,0,2,0,8,10,10,10,9065.21,47480.5,62154.8,58115.1,1897.93,57.4321,168925,9229.77,26840.1,32569.6,19645.1,564,5175,1426,615,0,0,0,3,0,0,11,0,8,57.4321,"streaminte"
"1482",667,187285,"Taricha sierrae",1989,"Mariposa","CAS",52.62,"Terrestrial",0,"Sierra",37.586967,-119.964383,1980,567.7,0,0,"J. Boundy and A.W. Ford",148,159,45,6649,349,3,346,68,235,235,68,745,136,2,81,379,11,16,379,0,0,0,0,0,2,0,8,10,10,10,9065.21,47480.5,62154.8,58115.1,1897.93,57.4321,168925,9229.77,26840.1,32569.6,19645.1,564,5175,1426,615,0,0,0,3,0,0,11,0,8,57.4321,"streaminte"
"1483",668,187286,"Taricha sierrae",1989,"Mariposa","CAS",63.65,"Terrestrial",0,"Sierra",37.586967,-119.964383,1980,567.7,0,0,"J. Boundy and A.W. Ford",148,159,45,6649,349,3,346,68,235,235,68,745,136,2,81,379,11,16,379,0,0,0,0,0,2,0,8,10,10,10,9065.21,47480.5,62154.8,58115.1,1897.93,57.4321,168925,9229.77,26840.1,32569.6,19645.1,564,5175,1426,615,0,0,0,3,0,0,11,0,8,57.4321,"streaminte"
"1484",669,187287,"Taricha sierrae",1989,"Mariposa","CAS",61.56,"Aquatic",0,"Sierra",37.586967,-119.964383,1980,567.7,0,0,"J. Boundy and A.W. Ford",148,159,45,6649,349,3,346,68,235,235,68,745,136,2,81,379,11,16,379,0,0,0,0,0,2,0,8,10,10,10,9065.21,47480.5,62154.8,58115.1,1897.93,57.4321,168925,9229.77,26840.1,32569.6,19645.1,564,5175,1426,615,0,0,0,3,0,0,11,0,8,57.4321,"streaminte"
"1485",670,187288,"Taricha sierrae",1989,"Mariposa","CAS",58.31,"Aquatic",0,"Sierra",37.586967,-119.964383,1980,567.7,0,0,"J. Boundy and A.W. Ford",148,159,45,6649,349,3,346,68,235,235,68,745,136,2,81,379,11,16,379,0,0,0,0,0,2,0,8,10,10,10,9065.21,47480.5,62154.8,58115.1,1897.93,57.4321,168925,9229.77,26840.1,32569.6,19645.1,564,5175,1426,615,0,0,0,3,0,0,11,0,8,57.4321,"streaminte"
"1486",708,187093,"Taricha torosa",1989,"Santa Clara","CAS",64.47,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1487",715,187231,"Taricha torosa",1989,"Santa Cruz","CAS",54.2,"Terrestrial",0,"Central Coast",37.131894,-122.135719,1980,304.8,0,2828,"S.P. Taormino",134,124,57,3357,250,35,215,94,174,179,94,834,177,2,90,455,10,15,455,0,0,5,8.67561e-05,0,6,0,8,19.0001,19,16,6220.09,33659.5,260976,142499,23.9468,2029.46,12889.6,6408.15,29851.5,26527.7,10610.8,194,7263,1144,597,0,0,0,6,0.000189756,3,13.0002,0,4,23.9468,"streamperr"
"1488",757,187090,"Taricha torosa",1989,"Santa Clara","CAS",82.45,"Aquatic",0.5872,"Central Coast",37.22635,-121.972175,1980,105.4,1,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1489",758,187092,"Taricha torosa",1989,"Santa Clara","CAS",73.04,"Aquatic",0,"Central Coast",37.22635,-121.972175,1980,105.4,0,1782,"P.R. Hawkins",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1427.78,21302.1,244204,125149,339.749,489.855,21130.2,1427.78,18999.6,9113.93,3029.92,102,4576,1287,497,0,10,0,9,0,10,37,0,8,339.749,"streamperr"
"1490",288,215850,"Taricha granulosa",1990,"Trinity","MVZ",28.09,"Terrestrial",0,"Klamath",40.74589,-122.97309,1990,786.9,0,2748,"Andr├⌐s Collazo, Anna Graybeal, Todd R. Jackman",114,174,49,6474,329,-26,355,40,198,198,36,976,182,5,78,501,35,35,492,0,0,2,0.0142927,0,1,0,8,11.0143,11,14,3908.73,94565.9,25142.6,107147,212.538,1227.43,94163.1,3914.4,19839.6,39052,2428.9,808,7405,1318,615,0,0,0,1,0.0142927,2,11.0143,0,8,212.538,"streamperr"
"1491",357,215848,"Taricha granulosa",1990,"Shasta","MVZ",46.2,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085,0,250,"Andr├⌐s Collazo, Anna Graybeal, Todd R. Jackman",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1492",360,217775,"Taricha granulosa",1990,"Shasta","MVZ",46.11,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085,0,250,"┬áDavid B. Wake, Andr├⌐s Collazo",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1493",361,217777,"Taricha granulosa",1990,"Shasta","MVZ",65.9,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085,0,250,"┬áDavid B. Wake, Andr├⌐s Collazo",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1494",368,215847,"Taricha granulosa",1990,"Shasta","MVZ",56.15,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085,0,250,"┬áDavid B. Wake, Andr├⌐s Collazo",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1495",372,217779,"Taricha granulosa",1990,"Shasta","MVZ",54.22,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085,0,250,"┬áDavid B. Wake, Andr├⌐s Collazo",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1496",373,217778,"Taricha granulosa",1990,"Shasta","MVZ",66.79,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085,0,250,"┬áDavid B. Wake, Andr├⌐s Collazo",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1497",0,217776,"Taricha granulosa",1990,"Shasta","MVZ",63.05,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085,0,250,"┬áDavid B. Wake, Andr├⌐s Collazo",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1498",382,217791,"Taricha granulosa",1990,"Shasta","MVZ",34.19,"Terrestrial",0,"Klamath",40.438278,-121.729141,1990,1228,0,1109.3,"David B. Wake, Andr├⌐s Collazo, An-Ming Tan",99,157,46,6251,296,-39,335,30,181,181,24,1078,176,5,69,499,42,42,486,0,0,0,0,0,1,0,0.25133,1.25133,1,14,11036.5,66033.7,112918,40574.6,3.61363,2164.21,193002,11060.3,11889.5,9344.73,12325.3,1119,9217,1176,637,0,0,0,1,0,0,1.25126,0,0.251258,3.61363,"streamperr"
"1499",387,217795,"Taricha granulosa",1990,"Shasta","MVZ",52.14,"Terrestrial",0,"Klamath",40.461687,-121.769956,1990,1478,0,1046.8,"┬áDavid B. Wake, Andr├⌐s Collazo, An-Ming Tan",107,156,46,6278,304,-31,335,38,189,189,32,1059,171,5,68,487,41,41,474,0,0,0,0,0,1,0,0.268264,1.26826,1,13,8126.35,66749.2,109348,38333.1,278.959,2851.36,190659,8219.86,7936.32,5333.09,8530.97,1056,8774,1208,645,0,0,0,1,0,0,1.31868,0,0.318684,278.959,"streamperr"
"1500",389,217774,"Taricha granulosa",1990,"Shasta","MVZ",35.16,"Terrestrial",0,"Klamath",40.461687,-121.769956,1990,1046.8,0,1478,"┬áDavid B. Wake, Andr├⌐s Collazo",107,156,46,6278,304,-31,335,38,189,189,32,1059,171,5,68,487,41,41,474,0,0,0,0,0,1,0,0.268264,1.26826,1,13,8126.35,66749.2,109348,38333.1,278.959,2851.36,190659,8219.86,7936.32,5333.09,8530.97,1056,8774,1208,645,0,0,0,1,0,0,1.31868,0,0.318684,278.959,"streamperr"
"1501",392,217798,"Taricha granulosa",1990,"Shasta","MVZ",40.05,"Terrestrial",0,"Klamath",40.461687,-121.769956,1990,1046.8,0,1478,"┬áDavid B. Wake, Andr├⌐s Collazo, An-Ming Tan",107,156,46,6278,304,-31,335,38,189,189,32,1059,171,5,68,487,41,41,474,0,0,0,0,0,1,0,0.268264,1.26826,1,13,8126.35,66749.2,109348,38333.1,278.959,2851.36,190659,8219.86,7936.32,5333.09,8530.97,1056,8774,1208,645,0,0,0,1,0,0,1.31868,0,0.318684,278.959,"streamperr"
"1502",50,175884,"Taricha granulosa",1990,"Mendocino","CAS",58.95,"Aquatic",0,"Klamath",39.865167,-122.999528,1990,1354.3,0,1138,"J.V. Vindum",92,152,49,5612,279,-30,309,36,167,169,31,1256,222,4,80,638,30,45,618,0,0,0,0,0,1,0,0.318684,1.31868,1,14,1728.12,76475.2,122847,76377.1,396.431,134.422,70857.7,1845.97,54276.1,54165.8,5793.47,1364,11837,1094,620,0,0,0,1,0,0,1.31868,0,0.318684,134.422,"streaminte"
"1503",51,175885,"Taricha granulosa",1990,"Mendocino","CAS",54.18,"Aquatic",0,"Klamath",39.865167,-122.999528,1990,1354.3,0,1138,"J.V. Vindum",92,152,49,5612,279,-30,309,36,167,169,31,1256,222,4,80,638,30,45,618,0,0,0,0,0,1,0,0.318684,1.31868,1,14,1728.12,76475.2,122847,76377.1,396.431,134.422,70857.7,1845.97,54276.1,54165.8,5793.47,1364,11837,1094,620,0,0,0,1,0,0,1.31868,0,0.318684,134.422,"streaminte"
"1504",620,217895,"Taricha torosa",1990,"San Mateo","MVZ",46.97,"Terrestrial",0,"Central Coast",37.398406,-122.260346,1990,236,0,10,"David B. Wake, An-Ming Tan, Anna Graybea",132,113,55,3306,242,39,203,92,171,176,92,785,156,2,86,407,10,15,407,0,0,6,0.000114218,0,6,0,8,20.0001,20,14,1487.41,11236.7,265287,144856,1544.65,70.7185,10795.9,1578.6,4647.17,11178.1,13524.3,266,7250,1080,577,0,0,0,6,0.000114218,6,20.0001,0,8,70.7185,"streaminte"
"1505",673,217891,"Taricha torosa",1990,"San Mateo","MVZ",78.04,"Aquatic",0,"Central Coast",37.398406,-122.260346,1990,236,0,10,"David B. Wake, An-Ming Tan, Anna Graybea",132,113,55,3306,242,39,203,92,171,176,92,785,156,2,86,407,10,15,407,0,0,6,0.000114218,0,6,0,8,20.0001,20,14,1487.41,11236.7,265287,144856,1544.65,70.7185,10795.9,1578.6,4647.17,11178.1,13524.3,266,7250,1080,577,0,0,0,6,0.000114218,6,20.0001,0,8,70.7185,"streaminte"
"1506",678,217893,"Taricha torosa",1990,"San Mateo","MVZ",63.6,"Terrestrial",0,"Central Coast",37.398406,-122.260346,1990,236,0,10,"David B. Wake, An-Ming Tan, Anna Graybea",132,113,55,3306,242,39,203,92,171,176,92,785,156,2,86,407,10,15,407,0,0,6,0.000114218,0,6,0,8,20.0001,20,14,1487.41,11236.7,265287,144856,1544.65,70.7185,10795.9,1578.6,4647.17,11178.1,13524.3,266,7250,1080,577,0,0,0,6,0.000114218,6,20.0001,0,8,70.7185,"streaminte"
"1507",759,217829,"Taricha rivularis",1990,"Sonoma","MVZ",62.23,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
"1508",760,217834,"Taricha rivularis",1990,"Sonoma","MVZ",66.47,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
